,id,title,budget,revenue,revenue,release_date,imdb_id,original_language
28862,31281,Ghosts Can't Do It,0,25000.0,25000.0,1989-01-01,tt0099656,en
28863,23504,Robotech: The Movie,0,0.0,0.0,1986-07-25,tt0091862,en
28864,57219,Chain of Command,0,0.0,0.0,2000-07-22,tt0207377,fr
28865,40927,The Fruit Machine,0,0.0,0.0,1988-01-01,tt0095183,en
28866,87178,The Whisperer in Darkness,0,0.0,0.0,2011-03-12,tt1498878,en
28867,70903,Mata Hari,0,0.0,0.0,1985-09-05,tt0089565,en
28868,49038,Beauty and the Beast,0,0.0,0.0,1987-04-01,tt0092626,en
28869,71750,Sleeping Beauty,0,0.0,0.0,1987-06-12,tt0093993,en
28870,50295,Crack House,0,0.0,0.0,1989-11-10,tt0097119,en
28871,51434,The Fourth War,0,1305887.0,1305887.0,1990-03-08,tt0099606,en
28872,38652,River of Death,0,0.0,0.0,1989-09-29,tt0098205,en
28873,117428,Wild 90,0,0.0,0.0,1968-01-01,tt0062492,en
28874,117424,Maidstone,0,0.0,0.0,1970-01-01,tt0064625,en
28875,31942,Midnight Ride,0,0.0,0.0,1990-01-01,tt0100148,en
28876,94236,Street Knight,0,841.0,841.0,1993-03-12,tt0108234,en
28877,120386,The Stud,0,0.0,0.0,1978-08-17,tt0078333,en
28878,42030,The Naked Cage,0,0.0,0.0,1986-03-01,tt0091603,en
28879,174383,No Place to Hide,0,0.0,0.0,1970-12-22,tt0066156,en
28880,110624,Rescue Me,0,0.0,0.0,1993-12-03,tt0107949,en
28881,163630,Dancers,0,0.0,0.0,1987-10-09,tt0092822,en
28882,28263,Fifty/Fifty,0,0.0,0.0,1992-01-01,tt0106902,en
28883,173638,When the Whales Came,0,0.0,0.0,1989-03-28,tt0098638,en
28884,241855,Spring,0,49970.0,49970.0,2014-03-20,tt3395184,en
28885,327029,Power Rangers,0,0.0,0.0,2015-02-24,tt4475970,en
28886,81475,Julie Darling,2000000,0.0,0.0,1983-03-01,tt0084182,en
28887,121052,The Birthday Party,0,0.0,0.0,1968-12-09,tt0062732,en
28888,266537,Not My Type,0,0.0,0.0,2014-04-30,tt3489470,en
28889,276901,Mall,0,0.0,0.0,2014-06-18,tt1925466,en
28890,302465,Brothers on the Line,0,0.0,0.0,2012-03-08,tt1344811,en
28891,79570,Beat the Drum,2000000,0.0,0.0,2003-10-10,tt0387057,en
28892,48376,Severe Clear,0,0.0,0.0,2010-03-12,tt0494826,en
28893,81464,"Guru, The Mad Monk",0,0.0,0.0,1970-01-05,tt0067169,en
28894,76172,Monaco Forever,0,0.0,0.0,1984-01-01,tt0087739,en
28895,240745,Cymbeline,0,0.0,0.0,2014-09-03,tt3093522,en
28896,169656,Gorilla Bathes at Noon,0,0.0,0.0,1993-02-11,tt0107037,sr
28897,47412,Trapped in Space,0,0.0,0.0,1994-02-01,tt0108380,en
28898,137222,Doppelgänger Paul,0,0.0,0.0,2012-09-12,tt2043832,en
28899,40040,Spiders 2: Breeding Ground,0,0.0,0.0,2001-01-01,tt0282179,fr
28900,83361,McCinsey's Island,0,0.0,0.0,1998-02-23,tt0119639,en
28901,35453,The Last Chase,0,0.0,0.0,1981-04-01,tt0082642,en
28902,267793,Petals on the Wind,0,0.0,0.0,2014-05-26,tt3496892,en
28903,19318,Mr. Troop Mom,0,0.0,0.0,2009-06-19,tt1389781,en
28904,40344,Balloon Farm,0,0.0,0.0,1999-03-28,tt0134304,en
28905,136190,In the Shadow,0,0.0,0.0,2012-09-13,tt1860359,cs
28906,94874,Savage Weekend,0,0.0,0.0,1979-03-09,tt0079855,en
28907,106682,The Comeback,0,0.0,0.0,1978-06-16,tt0077357,en
28908,33018,Schizo,0,0.0,0.0,1976-11-11,tt0076670,en
28909,106679,House of Mortal Sin,0,0.0,0.0,1976-02-03,tt0072813,en
28910,38446,Frightmare,0,0.0,0.0,1974-11-05,tt0071523,en
28911,86643,House of Whipcord,0,0.0,0.0,1974-04-19,tt0071628,en
28912,36600,The Flesh and Blood Show,0,0.0,0.0,1972-10-01,tt0068596,en
28913,285863,Songs She Wrote About People She Knows,0,0.0,0.0,2014-09-04,tt3659764,en
28914,8371,Guter Junge,0,0.0,0.0,2008-04-09,tt1205492,de
28915,181283,Child 44,50000000,3324330.0,3324330.0,2015-03-15,tt1014763,en
28916,78402,Killer Crocodile,0,0.0,0.0,1989-11-15,tt0143338,en
28917,39041,The Conrad Boys,0,0.0,0.0,2006-01-01,tt0468463,en
28918,105766,Musikanten,0,0.0,0.0,2006-03-03,tt0467475,it
28919,74119,The Day I Saw Your Heart,0,0.0,0.0,2011-04-20,tt1753792,fr
28920,118083,Promises in the Dark,0,0.0,0.0,1979-11-02,tt0079757,en
28921,149926,Champions,0,0.0,0.0,1984-04-20,tt0085320,en
28922,13015,George Carlin: Life Is Worth Losing,0,0.0,0.0,2005-11-05,tt0484855,en
28923,184155,Legend No. 17,7720000,0.0,0.0,2013-04-17,tt2182001,ru
28924,32334,Love and Pigeons,0,0.0,0.0,1984-01-07,tt0087650,ru
28925,137221,The Day That Lasted 21 Years,0,0.0,0.0,2012-09-30,tt2634236,pt
28926,81022,Widows,0,0.0,0.0,2011-08-18,tt1785670,es
28927,317168,Santo vs. the She-Wolves,0,0.0,0.0,1976-05-13,tt0208423,es
28928,165027,Light Gradient,0,0.0,0.0,2009-06-04,tt1351770,de
28929,283227,A Little Chaos,0,0.0,0.0,2014-09-13,tt2639254,en
28930,187252,In the Name of the Son,0,0.0,0.0,2012-09-29,tt2460468,en
28931,31413,Innocence,0,0.0,0.0,1997-10-24,tt0128332,tr
28932,108540,Bill W.,0,0.0,0.0,2012-05-18,tt2275549,en
28933,45777,The Beautiful Story,0,0.0,0.0,1992-03-18,tt0103790,fr
28934,52980,"The Yakuza Papers, Vol. 2: Deadly Fight in Hiroshima",0,0.0,0.0,1973-04-28,tt0070245,ja
28935,52874,"The Yakuza Papers, Vol. 3: Proxy War",0,0.0,0.0,1973-09-25,tt0070244,ja
28936,64912,"The Yakuza Papers, Vol. 5: Final Episode",0,0.0,0.0,1974-06-29,tt0226018,ja
28937,52979,"The Yakuza Papers, Vol. 4: Police Tactics",0,0.0,0.0,1974-01-15,tt0071696,ja
28938,9527,Ballermann 6,0,0.0,0.0,1997-10-16,tt0118678,de
28939,79572,Execution Squad,0,0.0,0.0,1972-02-25,tt0069109,it
28940,257091,Get Hard,40000000,111811453.0,111811453.0,2015-03-26,tt2561572,en
28941,143928,Hellgate,5000000,0.0,0.0,2011-11-05,tt1430116,en
28942,326665,Aziz Ansari: Live at Madison Square Garden,0,0.0,0.0,2015-03-06,tt4530184,en
28943,322518,The Intruders,0,0.0,0.0,2015-02-24,tt3496372,en
28944,161064,Filmistaan,0,0.0,0.0,2012-07-10,tt2417560,en
28945,305091,That Sugar Film,0,0.0,0.0,2014-07-31,tt3892434,en
28946,130100,The Brass Legend,0,0.0,0.0,1956-12-01,tt0049029,en
28947,53915,But Forever in My Mind,0,0.0,0.0,1999-10-01,tt0181396,en
28948,328032,Mara and the Firebringer,0,0.0,0.0,2015-04-02,tt3061534,de
28949,96217,La liga no es cosa de hombres,0,0.0,0.0,1972-04-03,tt0067344,en
28950,80527,Stargate SG-1: Children of the Gods - Final Cut,0,0.0,0.0,2009-07-21,tt1483803,en
28951,259616,Die Weihnachtsklempner,0,0.0,0.0,1986-03-17,tt0092196,de
28952,35177,Dinotopia: Quest for the Ruby Sunstone,0,0.0,0.0,2005-05-17,tt0372238,en
28953,1269,The Vexxer,0,0.0,0.0,2007-03-10,tt0446009,de
28954,51450,Santa's Apprentice,0,0.0,0.0,2010-11-24,tt1754455,fr
28955,1419,Vollidiot,0,0.0,0.0,2007-04-11,tt0890888,de
28956,14642,20 Years After,1000000,0.0,0.0,2008-01-01,tt0825279,en
28957,298751,Growing Up and Other Lies,0,0.0,0.0,2014-04-26,tt2399406,en
28958,79433,Ronal the Barbarian,0,0.0,0.0,2011-09-27,tt1629374,da
28959,81086,Sex Up Your Life!,0,0.0,0.0,2005-03-24,tt0429080,de
28960,133396,Forgotten,0,0.0,0.0,2012-12-20,tt2278988,de
28961,150056,Jesus liebt mich,0,0.0,0.0,2012-12-20,tt1920976,de
28962,61104,Mount St. Elias,0,0.0,0.0,2009-11-28,tt1572309,en
28963,11207,Süperseks,0,0.0,0.0,2004-09-30,tt0384576,de
28964,257734,Benjamin Blümchen - Seine schönsten Abenteuer,0,0.0,0.0,2006-09-28,tt0127458,de
28965,16119,Cinderella III: A Twist in Time,8000000,0.0,0.0,2007-02-06,tt0465940,en
28966,167161,Playground,0,0.0,0.0,2009-09-04,tt1161051,en
28967,11651,Hui Buh,10000000,0.0,0.0,2006-07-20,tt0428646,de
28968,204712,The Little Polar Bear: Lars and the Little Tiger,0,0.0,0.0,2002-12-04,tt0384252,de
28969,11179,Girls on Top 2,0,0.0,0.0,2004-06-17,tt0385891,de
28970,79361,Jonas,0,0.0,0.0,2012-01-05,tt2041385,de
28971,21385,"Mickey, Donald, Goofy: The Three Musketeers",0,0.0,0.0,2004-08-04,tt0371823,en
28972,33719,Rudolph the Red-Nosed Reindeer: The Movie,0,0.0,0.0,1998-10-16,tt0137201,en
28973,114438,Russendisko,0,0.0,0.0,2012-03-28,tt1639093,de
28974,238302,Saving Santa,7500000,0.0,0.0,2013-11-05,tt2204315,en
28975,130798,Forget me not,0,0.0,0.0,2013-01-31,tt2389530,de
28976,50166,Lucky Luke: The Ballad of the Daltons,0,0.0,0.0,1978-03-10,tt0077204,fr
28977,33436,The Brain,0,0.0,0.0,1969-03-07,tt0064146,fr
28978,5833,Casper's Haunted Christmas,0,0.0,0.0,2000-10-31,tt0284946,en
28979,78694,The Fearless Four,0,0.0,0.0,1997-10-02,tt0119170,de
28980,333324,A House of Secrets: Exploring 'Dragonwyck',0,0.0,0.0,2008-09-09,tt1640103,en
28981,12128,Night of the Living Dorks,4410000,0.0,0.0,2004-11-03,tt0378417,de
28982,71191,La Planque,0,0.0,0.0,2011-09-06,tt1730701,fr
28983,15713,The First Star,0,0.0,0.0,2009-01-01,tt1350940,fr
28984,10659,Siegfried,0,0.0,0.0,2005-07-28,tt0429095,de
28985,96872,Superstar Goofy,0,0.0,0.0,1991-01-01,tt0213268,it
28986,48411,Love Exposure,0,0.0,0.0,2007-10-18,tt1201143,ko
28987,1615,Erkan & Stefan 2,0,4508104.0,4508104.0,2002-06-20,tt0293124,de
28988,1616,Erkan & Stefan 3,0,0.0,0.0,2005-05-19,tt0427219,de
28989,11084,Flodder 3,0,0.0,0.0,1995-06-29,tt0113081,nl
28990,24696,Tom and Jerry: A Nutcracker Tale,0,0.0,0.0,2007-10-02,tt1114698,en
28991,9497,Kleines Arschloch - Der Film,0,0.0,0.0,1997-03-06,tt0119471,de
28992,2169,Manta - Der Film,0,0.0,0.0,1991-09-18,tt0102396,de
28993,9337,Girls on Top,0,0.0,0.0,2001-03-29,tt0258827,de
28994,6172,My Führer,0,0.0,0.0,2007-01-11,tt0780568,de
28995,78313,Stopped on Track,0,0.0,0.0,2011-12-19,tt1780856,de
28996,9673,Voll Normaaal,0,0.0,0.0,1994-11-10,tt0111640,de
28997,9514,Werner - Das muss kesseln!!!,0,0.0,0.0,1996-06-27,tt0118138,de
28998,9496,Werner - Volles Rooäää!!!,0,0.0,0.0,1999-09-16,tt0184005,de
28999,73770,What a Man,0,0.0,0.0,2011-08-25,tt1661461,de
29000,10036,7 Dwarves: The Forest Is Not Enough,0,0.0,0.0,2006-10-25,tt0461642,de
29001,233438,The Fat Spy,0,0.0,0.0,1966-05-11,tt0059171,en
29002,11664,"Die Bademeister – Weiber, saufen, Leben retten",0,0.0,0.0,1999-06-18,tt0202806,de
29003,9572,Ants in the Pants 2,0,0.0,0.0,2002-03-13,tt0295375,de
29004,1915,"Manta, Manta",0,0.0,0.0,1991-10-02,tt0102397,de
29005,51880,Oscar and the Lady in Pink,0,0.0,0.0,2009-11-15,tt1242522,en
29006,258751,For a Handful of Kisses,0,0.0,0.0,2014-05-16,tt3028412,es
29007,208982,Vietnam in HD,0,0.0,0.0,2011-11-08,tt2109059,en
29008,56771,WWII IN HD,0,0.0,0.0,2009-11-15,tt1489097,en
29009,254578,Phoenix,0,3184472.0,3184472.0,2014-09-25,tt2764784,de
29010,328595,Parallels,0,0.0,0.0,2015-03-01,tt3479316,en
29011,160171,Closed Curtain,0,0.0,0.0,2013-02-12,tt2626926,fa
29012,287422,Gentlemen,0,0.0,0.0,2014-12-05,tt2058617,sv
29013,254200,A Second Chance,4700000,0.0,0.0,2014-09-09,tt3305316,da
29014,265563,The Mystery of Happiness,0,0.0,0.0,2014-01-16,tt3302594,es
29015,293771,Dead Rising: Watchtower,0,0.0,0.0,2015-03-27,tt3816458,en
29016,272162,A Dream of Kings,0,0.0,0.0,1969-01-01,tt0064259,en
29017,177436,A Man to Remember,0,0.0,0.0,1938-10-14,tt0030410,en
29018,179053,App,2000000,0.0,0.0,2013-04-03,tt2536436,nl
29019,138486,Arrow In The Dust,0,0.0,0.0,1954-04-25,tt0046722,en
29020,180721,Blueberry Hill,0,0.0,0.0,1988-12-02,tt0094770,en
29021,44119,Born Killers,0,0.0,0.0,2005-01-01,tt0378565,en
29022,153162,Calling Dr. Kildare,0,0.0,0.0,1939-04-28,tt0031133,en
29023,103164,Copper Canyon,0,0.0,0.0,1950-11-15,tt0042344,en
29024,301225,Standby,0,0.0,0.0,2014-11-14,tt1645916,en
29025,214447,New Year's Day,0,0.0,0.0,1990-02-09,tt0097964,en
29026,35428,What Men Talk About,1950000,12005838.0,12005838.0,2010-03-04,tt1595366,ru
29027,91628,Three Quarter Moon,0,0.0,0.0,2011-10-13,tt1747994,de
29028,9478,Ants in the Pants,0,0.0,0.0,2000-03-29,tt0239450,de
29029,10470,Werner - Gekotzt wird später!,0,0.0,0.0,2003-07-17,tt0304931,de
29030,10010,Brother Bear 2,0,0.0,0.0,2006-08-17,tt0465925,en
29031,9565,No More School,0,0.0,0.0,2000-12-07,tt0248409,de
29032,9677,Forklift Driver Klaus: The First Day on the Job,0,0.0,0.0,2001-08-08,tt0289477,de
29033,4436,Kein Bund für's Leben,0,0.0,0.0,2007-08-30,tt0466713,de
29034,9274,"Fire, Ice & Canned Beer",0,0.0,0.0,2002-02-21,tt0277703,de
29035,285213,The Pirates,0,0.0,0.0,2014-08-06,tt3485166,ko
29036,32099,The Rose of the Rascal,0,0.0,0.0,2001-01-01,tt0249110,fi
29037,286971,Innocence,0,0.0,0.0,2014-09-05,tt1724965,en
29038,47745,Southside 1-1000,0,0.0,0.0,1950-11-16,tt0042989,en
29039,332079,The Judge Steps Out,0,0.0,0.0,1947-12-15,tt0041531,en
29040,290864,Kung Fu Jungle,25000000,129115.0,129115.0,2014-10-31,tt2952602,cn
29041,22489,Last Flight Out,0,0.0,0.0,2004-05-06,tt0337660,en
29042,42023,Heat,0,0.0,0.0,1986-01-01,tt0093164,en
29043,264098,Superdome,0,0.0,0.0,1978-01-09,tt0078345,en
29044,202639,Hurricane,0,0.0,0.0,1974-09-10,tt0071638,en
29045,46696,"Private Vices, Public Virtues",0,0.0,0.0,1976-05-06,tt0073869,it
29046,29582,The Odd Angry Shot,600000,0.0,0.0,1979-03-01,tt0079652,en
29047,106268,Breaking Point,0,0.0,0.0,1975-10-12,tt0072736,en
29048,27662,Deep Space,1500000,0.0,0.0,1988-05-01,tt0092863,en
29049,68745,Dollar for the Dead,0,0.0,0.0,1998-01-01,tt0172341,en
29050,15469,Five Miles to Midnight,0,0.0,0.0,1962-12-12,tt0056957,en
29051,242628,"Go West, Young Lady",0,0.0,0.0,1941-11-27,tt0033667,en
29052,112739,In God We Tru$t,0,0.0,0.0,1980-09-26,tt0080917,en
29053,114116,Law and Order,0,0.0,0.0,1969-03-02,tt0064577,en
29054,167262,Cattle Annie and Little Britches,0,0.0,0.0,1981-04-24,tt0082145,en
29055,204737,Off the Minnesota Strip,0,0.0,0.0,1980-05-05,tt0081264,en
29056,58920,Lost in a Harem,0,0.0,0.0,1944-12-01,tt0037027,en
29057,120520,Somebody Killed Her Husband,0,0.0,0.0,1978-09-29,tt0078294,en
29058,257574,My Sweet Charlie,0,0.0,0.0,1970-01-20,tt0066114,en
29059,241797,A Covenant with Death,0,0.0,0.0,1967-02-15,tt0061525,en
29060,187482,My Blood Runs Cold,0,0.0,0.0,1965-03-24,tt0059487,en
29061,245260,Six Days in Roswell,0,0.0,0.0,1998-01-02,tt0177227,en
29062,17212,Patrick,0,0.0,0.0,1978-10-01,tt0078067,en
29063,22365,Apache Blood,0,0.0,0.0,1975-01-06,tt0072651,en
29064,29254,Rhubarb,0,0.0,0.0,1951-08-29,tt0043967,en
29065,15674,Sabrina the Teenage Witch,0,0.0,0.0,1996-04-07,tt0117534,en
29066,183218,Safe at Home!,0,0.0,0.0,1962-04-13,tt0056435,en
29067,20893,Shadowheart,10000000,0.0,0.0,2009-08-04,tt1053918,en
29068,277388,The Good Old Boys,0,0.0,0.0,1995-03-05,tt0113196,es
29069,278283,The Great Man Votes,0,0.0,0.0,1939-01-13,tt0031392,en
29070,46368,The Rig,3000000,0.0,0.0,2010-10-05,tt1093906,en
29071,273341,The Unknown Cyclist,2000000,0.0,0.0,1998-10-10,tt0120417,en
29072,184267,The Young Rajah,0,0.0,0.0,1922-11-11,tt0013802,en
29073,52827,Thunderhead - Son of Flicka,0,0.0,0.0,1945-03-15,tt0038172,en
29074,36335,Dear Murderer,0,0.0,0.0,1947-06-23,tt0039306,en
29075,140212,Confession of Murder,0,0.0,0.0,2012-11-08,tt2468774,ko
29076,75006,Moby Dick,0,0.0,0.0,2011-06-09,tt1984208,ko
29077,237756,Kill Me Three Times,0,0.0,0.0,2015-04-10,tt2393845,en
29078,276904,Underwater Dreams,0,0.0,0.0,2014-07-11,tt3563782,en
29079,221732,Rurouni Kenshin: The Legend Ends,0,0.0,0.0,2014-09-13,tt3029556,ja
29080,221731,Rurouni Kenshin: Kyoto Inferno,0,0.0,0.0,2014-08-01,tt3029558,ja
29081,323967,Walter,700000,0.0,0.0,2015-03-13,tt2016335,en
29082,299551,The Atticus Institute,0,0.0,0.0,2015-01-20,tt3280916,en
29083,106717,The Last Will and Testament of Rosalind Leigh,0,0.0,0.0,2012-11-09,tt2332831,en
29084,294993,Rise of the Legend,0,0.0,0.0,2014-11-20,tt3469592,zh
29085,9629,Thunder at the Border,0,0.0,0.0,1966-12-13,tt0061198,de
29086,146229,Kristy,6900000,0.0,0.0,2014-08-07,tt2027136,en
29087,294991,Gangster Payday,0,0.0,0.0,2014-10-11,tt4141260,cn
29088,293572,The Houses October Built,0,0.0,0.0,2014-10-10,tt1958043,en
29089,253376,In Darkness We Fall,0,0.0,0.0,2014-01-24,tt3506302,es
29090,265019,Preservation,0,0.0,0.0,2014-08-22,tt3138558,en
29091,299588,Christmas at Cartwright's,0,0.0,0.0,2014-12-07,tt4177742,en
29092,314065,Altar,0,0.0,0.0,2014-12-27,tt3484800,en
29093,298093,Poker Night,0,0.0,0.0,2014-12-20,tt2548208,en
29094,15286,Marine Boy,0,3923970.0,3923970.0,2009-02-05,tt1380152,ko
29095,50288,House of Bones,0,0.0,0.0,2010-01-16,tt1334536,en
29096,267457,That Burning Feeling,0,0.0,0.0,2014-05-02,tt1854580,en
29097,274815,Uzumasa Limelight,0,0.0,0.0,2014-06-14,tt3290882,ja
29098,257134,Lawrence & Holloman,0,0.0,0.0,2014-08-29,tt2473624,en
29099,77586,The Hagstone Demon,0,0.0,0.0,2011-09-27,tt1339098,en
29100,214135,A Wolf at the Door,0,0.0,0.0,2013-10-03,tt2861532,pt
29101,228426,Jellyfish Eyes,0,0.0,0.0,2013-04-23,tt2006181,ja
29102,53252,The Ugly Swans,0,0.0,0.0,2006-10-19,tt0439581,ru
29103,73534,Moscow,0,0.0,0.0,2000-09-03,tt0160550,ru
29104,53435,"A Man, a Woman and a Bank",0,0.0,0.0,1979-09-28,tt0079520,en
29105,288618,Atlántida,0,0.0,0.0,2014-02-11,tt3400688,es
29106,259843,Natural Sciences,0,0.0,0.0,2014-03-10,tt3403776,es
29107,129115,Lions,0,0.0,0.0,2012-09-03,tt2186883,es
29108,126883,The Wild Ones,0,0.0,0.0,2012-10-04,tt2336361,es
29109,84925,Profit Motive and the Whispering Wind,0,0.0,0.0,2007-07-05,tt1158308,en
29110,255253,The Face,0,0.0,0.0,2013-11-15,tt2335740,en
29111,255979,Balnearios,0,0.0,0.0,2002-04-23,tt0319031,es
29112,67183,Paganini Horror,0,0.0,0.0,1989-06-06,tt0095812,it
29113,61117,Hardbodies 2,0,0.0,0.0,1986-09-12,tt0091173,en
29114,52736,Hardbodies,0,0.0,0.0,1984-05-04,tt0087385,en
29115,37573,My Only Sunshine,0,0.0,0.0,2009-03-05,tt1370212,tr
29116,84724,Stitches,0,0.0,0.0,1985-11-01,tt0090079,en
29117,83567,Somersault in a Coffin,0,0.0,0.0,1996-04-01,tt0127311,tr
29118,101995,Inside,0,0.0,0.0,2012-04-13,tt1961675,tr
29119,54424,Majority,0,0.0,0.0,2010-01-10,tt1714014,tr
29120,35964,Vavien,0,0.0,0.0,2009-11-18,tt1558877,tr
29121,124611,Time to Love,0,0.0,0.0,1965-10-09,tt0167400,tr
29122,270336,The Angel of Vengeance - The Female Hamlet,0,0.0,0.0,1977-01-01,tt0076201,en
29123,270409,Suçlular aramizda,0,0.0,0.0,1964-12-07,tt0290312,en
29124,138767,Room 514,0,0.0,0.0,2012-10-12,tt2205501,en
29125,254023,The Humbling,2000000,0.0,0.0,2014-03-26,tt1568343,en
29126,131739,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",0,0.0,0.0,2011-12-23,tt1932695,ja
29127,2189,Tomboy,0,14100000.0,14100000.0,1985-11-14,tt0090184,en
29128,44664,Reckless Kelly,0,0.0,0.0,1994-05-04,tt0107930,en
29129,110538,It Takes Two,0,0.0,0.0,1988-07-13,tt0095384,en
29130,264763,Regarding Susan Sontag,0,0.0,0.0,2014-04-20,tt3576072,en
29131,293126,Terror at the Mall,0,0.0,0.0,2014-09-15,tt4007554,en
29132,60029,Malibu Beach,0,0.0,0.0,1978-05-01,tt0077895,en
29133,52117,Hamburger: The Motion Picture,0,0.0,0.0,1986-05-05,tt0091165,en
29134,67693,Jocks,0,0.0,0.0,1986-11-14,tt0093315,en
29135,148833,Last Resort,0,0.0,0.0,1986-03-31,tt0091387,en
29136,57683,The Maker,0,0.0,0.0,1997-10-17,tt0119598,en
29137,163523,14 Going on 30,0,0.0,0.0,1988-03-06,tt0094592,en
29138,82401,Can of Worms,0,0.0,0.0,1999-04-10,tt0186910,en
29139,214216,Babycakes,0,0.0,0.0,1989-02-14,tt0096872,en
29140,46836,Willy/Milly,0,235262.0,235262.0,1986-11-14,tt0092216,en
29141,296095,Little White Lie,0,0.0,0.0,2014-07-29,tt2088865,en
29142,70349,Beauty and the Beast,0,0.0,0.0,1978-03-01,tt0078054,cs
29143,276906,Apartment Troubles,0,0.0,0.0,2014-06-15,tt2977110,en
29144,300690,Lily & Kat,0,0.0,0.0,2015-03-20,tt2523756,en
29145,257214,Loaded,0,0.0,0.0,2014-03-08,tt2608030,en
29146,88338,Running Hot,500000,0.0,0.0,1984-02-01,tt0088025,en
29147,49497,Camp Cucamonga,0,0.0,0.0,1990-09-23,tt0099212,en
29148,169379,My American Cousin,0,0.0,0.0,1985-09-05,tt0089647,en
29149,142216,Quarterback Princess,0,0.0,0.0,1983-12-03,tt0086161,en
29150,117509,Wimps,0,0.0,0.0,1986-01-01,tt0092217,en
29151,46578,Cheerleaders' Wild Weekend,0,0.0,0.0,1979-09-01,tt0078960,en
29152,62545,Casomai,0,0.0,0.0,2002-01-01,tt0319147,it
29153,177354,Stud Life,0,0.0,0.0,2012-03-22,tt1758770,en
29154,27200,Sherlock Holmes in New York,0,0.0,0.0,1976-10-18,tt0075208,en
29155,12601,Garden of Love,0,0.0,0.0,2003-03-03,tt0355473,de
29156,151123,The Village,0,0.0,0.0,2010-02-01,tt1583265,de
29157,263109,Shaun the Sheep Movie,0,59700000.0,59700000.0,2015-02-05,tt2872750,en
29158,244539,Infinitely Polar Bear,6700000,1430655.0,1430655.0,2014-01-18,tt1969062,en
29159,62678,Bastards,0,0.0,0.0,2006-02-02,tt0460012,en
29160,26447,3:15,0,0.0,0.0,1985-01-31,tt0090564,en
29161,192452,Hot Times at Montclair High,0,0.0,0.0,1989-01-01,tt0097528,en
29162,14630,Puberty Blues,0,0.0,0.0,1981-12-10,tt0082956,en
29163,81457,Computer Beach Party,0,0.0,0.0,1987-01-01,tt0150179,en
29164,58507,The Check Is in the Mail...,0,0.0,0.0,1986-01-01,tt0090818,it
29165,98103,Summer Job,0,0.0,0.0,1989-03-03,tt0098411,en
29166,57308,P.R.O.F.S,0,0.0,0.0,1985-09-18,tt0089762,fr
29167,46830,Poison Ivy,0,0.0,0.0,1985-02-10,tt0089820,en
29168,101968,An Insignificant Harvey,0,0.0,0.0,2011-10-07,tt1404386,en
29169,16217,The Big Steal,0,0.0,0.0,1990-09-20,tt0099138,en
29170,15029,The Whoopee Boys,0,0.0,0.0,1986-08-22,tt0092210,en
29171,117510,Preppies,0,0.0,0.0,1984-04-01,tt0084533,en
29172,151370,Crash Course,0,0.0,0.0,1988-01-18,tt0094916,en
29173,54803,The Beach Girls,0,0.0,0.0,1982-03-26,tt0083628,en
29174,210777,Tell Me a Riddle,0,0.0,0.0,1980-12-15,tt0081611,en
29175,117512,Goin' All the Way!,0,0.0,0.0,1982-11-11,tt0084010,en
29176,134308,The Bermuda Triangle,0,0.0,0.0,1996-01-01,tt0115656,en
29177,58219,The Ages of Love,0,0.0,0.0,2011-02-25,tt1712187,it
29178,308504,Last Knights,0,3643591.0,3643591.0,2015-04-03,tt2493486,en
29179,83706,The Viral Factor,0,0.0,0.0,2012-01-19,tt2063011,zh
29180,40817,Kiss Me Again,0,0.0,0.0,2010-01-29,tt1332486,it
29181,92038,Penny Pinchers,0,0.0,0.0,2011-11-10,tt2115426,ko
29182,72024,Boobs: An American Obsession,0,0.0,0.0,2010-02-09,tt1479183,en
29183,321640,The Jinx: The Life and Deaths of Robert Durst,0,0.0,0.0,2015-02-08,tt4299972,en
29184,296029,Matt Shepard Is a Friend of Mine,0,0.0,0.0,2014-10-07,tt2555302,en
29185,30723,Cavegirl,0,0.0,0.0,1985-05-01,tt0088891,en
29186,85598,Streetwalkin',0,0.0,0.0,1985-09-20,tt0088195,en
29187,190913,Screen Test,0,0.0,0.0,1985-08-09,tt0091909,en
29188,321528,Batman vs. Robin,0,0.0,0.0,2015-04-14,tt4324274,en
29189,85948,Liar's Moon,0,0.0,0.0,1982-09-01,tt0082656,en
29190,268523,Nice and Easy,0,0.0,0.0,2014-05-07,tt2922440,fr
29191,228692,Cheatin',0,0.0,0.0,2013-10-18,tt2361846,en
29192,58411,Cannibal Girls,0,0.0,0.0,1973-04-01,tt0069841,en
29193,251489,Dream Trap,0,0.0,0.0,1990-01-01,tt0099463,en
29194,38923,High School U.S.A.,0,0.0,0.0,1983-10-16,tt0085679,en
29195,30467,Virgin High,0,0.0,0.0,1991-01-23,tt0103213,en
29196,93935,Hot Resort,0,0.0,0.0,1985-01-01,tt0089305,en
29197,87817,What's New About Love?,0,0.0,0.0,2012-02-09,tt1454613,pt
29198,38981,Seven Minutes in Heaven,0,0.0,0.0,1985-05-09,tt0089997,en
29199,251419,Senior Week,0,0.0,0.0,1988-08-01,tt0124869,en
29200,305310,Mr. Civil Rights: Thurgood Marshall and the NAACP,0,0.0,0.0,2014-10-01,tt4083770,en
29201,151141,Malibu Hot Summer,0,0.0,0.0,1981-01-01,tt0072173,en
29202,181801,Hot Splash,0,0.0,0.0,1988-05-19,tt0095325,en
